Year Reported to CDP,Account Number,Organization,City,Country,CDP Region,Reporting Authority,Access,First Time Discloser,Population,Population Year,City Location,Last update
2019,10894,City of Los Angeles,Los Angeles,United States of America,North America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,,0,POINT (-118.244 34.0522),2020-06-25T04:52:51.327
2019,834301,Municipality of San Antonio de Areco,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,24111,2014,,2020-06-25T04:52:51.327
2019,73295,"City of La Crosse, WI",La Crosse,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,51320,2010,POINT (-91.2396 43.8014),2020-06-25T04:52:51.327
2019,31149,City of Athens,Athens,Greece,Europe,"C40,CDP Cities",public,No,664046,2011,POINT (23.7275 37.9838),2020-06-25T04:52:51.327
2019,60340,Prefeitura de Rio Verde,Rio Verde,Brazil,Latin America,CDP Cities,public,No,,0,POINT (-50.4892 -17.9685),2020-06-25T04:52:51.327
2019,840253,Prefeitura de Pedra Bela,,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,,0,,2020-06-25T04:52:51.327
2019,68383,Prefeitura de Itatiba,Itatiba,Brazil,Latin America,CDP Cities,public,No,115051,2016,POINT (-23 46.5),2020-06-25T04:52:51.327
2019,73749,Nagpur,,India,South and West Asia,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,2405665,2011,,2020-06-25T04:52:51.327
2019,35867,Region Metropolitana de Guadalajara,Guadalajara,Mexico,Latin America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,4865122,2015,POINT (-103.35 20.6597),2020-06-25T04:52:51.327
2019,43920,City of Ljubljana,Ljubljana,Slovenia,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,292988,2019,POINT (14.5058 46.0569),2020-06-25T04:52:51.327
2019,60223,Panevėžys City Municipality,Panevežys,Lithuania,Europe,"CDP Cities,Union of the Baltic Cities",public,No,,0,POINT (24.35 55.7333),2020-06-25T04:52:51.327
2019,54084,City of Guelph,Guelph,Canada,North America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,131794,2016,POINT (80.25 43.55),2020-06-25T04:52:51.327
2019,826208,Junta Intermunicipal de Medio Ambiente de Sierra Occidental y Costa (JISOC),JISOC,Mexico,Latin America,CDP Cities,public,No,344325,2015,POINT (-104.783 20.517),2020-06-25T04:52:51.327
2019,832078,Município de Mafra,Mafra,Portugal,Europe,CDP Cities,public,No,81961,2015,POINT (-9.32771 38.9385),2020-06-25T04:52:51.327
2019,60638,Walvis Bay Municipality,Walvis Bay,Namibia,Africa,CDP Cities,public,No,,0,POINT (12.5247 -22.9389),2020-06-25T04:52:51.327
2019,54110,City of Santa Monica,Santa Monica,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,92478,2016,POINT (-118.481 34.0219),2020-06-25T04:52:51.327
2019,50549,City of Fort Worth,Fort Worth,United States of America,North America,CDP Cities,public,No,874000,2017,POINT (-97.3308 32.7555),2020-06-25T04:52:51.327
2019,50362,Municipalidad de Concepción,Concepción,Chile,Latin America,CDP Cities,public,No,223574,2017,POINT (-73.0498 -36.827),2020-06-25T04:52:51.327
2019,31168,City District Government Karachi,Karachi,Pakistan,South and West Asia,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,25000000,2014,POINT (67.1281 24.9108),2020-06-25T04:52:51.327
2019,840693,Municipio de Maneiro,,Venezuela (Bolivarian Republic of),Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,,0,,2020-06-25T04:52:51.327
2019,50382,Municipio de Mérida,Mérida,Mexico,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,,0,POINT (-89.5926 20.9674),2020-06-25T04:52:51.327
2019,35993,Singapore Government,Singapore,Singapore,Southeast Asia and Oceania,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (103.82 1.35208),2020-06-25T04:52:51.327
2019,57347,Pingtung County Government,Pingtung County,"Taiwan, Greater China",East Asia,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,822270,2019,POINT (120.47 22.6558),2020-06-25T04:52:51.327
2019,74575,Dane County,,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,542400,2018,,2020-06-25T04:52:51.327
2019,73801,Juana Koslay,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,15912,2016,,2020-06-25T04:52:51.327
2019,36493,Comune di Pescara,Pescara,Italy,Europe,CDP Cities,public,Yes,119252,2018,POINT (14.2135 42.4639),2020-06-25T04:52:51.327
2019,54092,City of Ann Arbor,Ann Arbor,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,121890,2018,POINT (-83.743 42.2808),2020-06-25T04:52:51.327
2019,31151,City of Basel-Stadt,Basel,Switzerland,Europe,CDP Cities,public,No,200408,2018,POINT (7.5928 47.5619),2020-06-25T04:52:51.327
2019,44076,Bursa Metropolitan Municipality,Bursa,Turkey,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,2994521,2018,,2020-06-25T04:52:51.327
2019,58668,"City of New Bedford, MA",New Bedford,United States of America,North America,CDP Cities,public,No,95120,2017,POINT (-70.9342 41.6362),2020-06-25T04:52:51.327
2019,32480,City of Adelaide,Adelaide,Australia,Southeast Asia and Oceania,CDP Cities,public,No,27247,2019,POINT (138.601 -34.9285),2020-06-25T04:52:51.327
2019,74495,"City of East Lansing, MI",East Lansing,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",non public,No,48844,2017,POINT (-84.4805 42.7347),2020-06-25T04:52:51.327
2019,840937,Prefeitura de Epitaciolândia,,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,,0,,2020-06-25T04:52:51.327
2019,54060,City of Greater Sudbury / Grand Sudbury,Sudbury,Canada,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,161531,2016,POINT (-80.9645 46.5268),2020-06-25T04:52:51.327
2019,834058,Bogor Regency,,Indonesia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,5715009,2017,,2020-06-25T04:52:51.327
2019,68296,Hobsons Bay City Council,,Australia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,96470,2018,,2020-06-25T04:52:51.327
2019,60393,Municipalidad de Santiago,Santiago,Chile,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,404495,2017,POINT (-70.6693 -33.4489),2020-06-25T04:52:51.327
2019,60295,Prefeitura de Jaguariúna,,Brazil,Latin America,CDP Cities,non public,Yes,56221,2018,,2020-06-25T04:52:51.327
2019,60273,Prefeitura de Extrema,Extrema,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,35474,2018,POINT (-46.328 -22.8403),2020-06-25T04:52:51.327
2019,43934,City of Perth,Perth,Australia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,29627,2019,POINT (115.861 -31.9526),2020-06-25T04:52:51.327
2019,73709,Los Surgentes,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,2795,2010,,2020-06-25T04:52:51.327
2019,59158,Moroni City,Moroni,Comoros,Africa,CDP Cities,public,No,,0,POINT (43.2473 -11.7172),2020-06-25T04:52:51.327
2019,31155,City of Buenos Aires,Buenos Aires,Argentina,Latin America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,3059122,2016,POINT (-58.3816 -34.6037),2020-06-25T04:52:51.327
2019,14088,City of Oslo,Oslo,Norway,Europe,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,673469,2017,POINT (10.7522 59.9139),2020-06-25T04:52:51.327
2019,49339,City and County of Honolulu,Honolulu,United States of America,North America,CDP Cities,public,No,992761,2016,POINT (157.59 21.28),2020-06-25T04:52:51.327
2019,60003,Baguio City,,Philippines,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,345366,2015,,2020-06-25T04:52:51.327
2019,73788,Salliqueló,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,8644,2010,,2020-06-25T04:52:51.327
2019,826210,Junta Intermunicipal de Medio Ambiente de la Costa Sur (JICOSUR),JICOSUR,Mexico,Latin America,CDP Cities,public,No,147918,2010,POINT (-104.38 19.34),2020-06-25T04:52:51.327
2019,42120,City of Salvador,Salvador,Brazil,Latin America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,2857329,2018,POINT (-38.5023 -12.973),2020-06-25T04:52:51.327
2019,60603,"City of Prince George, BC",Prince George,Canada,North America,CDP Cities,public,No,74003,2016,POINT (-122.75 53.9171),2020-06-25T04:52:51.327
2019,74631,Lubumbashi,Lubumbashi,Democratic Republic of the Congo,Africa,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,5652000,2016,POINT (-27 11),2020-06-25T04:52:51.327
2019,36032,Ville de Dakar,Dakar,Senegal,Africa,"C40,CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,1252786,2013,POINT (-17.366 14.7645),2020-06-25T04:52:51.327
2019,60408,Municipalidad de Talca,,Chile,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,220357,2017,,2020-06-25T04:52:51.327
2019,43905,City of San Antonio,San Antonio,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,1469845,2015,POINT (-98.4936 29.4241),2020-06-25T04:52:51.327
2019,54491,Municipality of Málaga,Málaga,Spain,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,572000,2018,,2020-06-25T04:52:51.327
2019,60258,Prefeitura de Brusque,Brusque,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,,0,POINT (-48.9207 -27.0936),2020-06-25T04:52:51.327
2019,50358,Gobierno Municipal de Toluca de Lerdo,,Mexico,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,900855,2017,,2020-06-25T04:52:51.327
2019,54030,City of Little Rock,Little Rock,United States of America,North America,CDP Cities,public,No,198600,2017,POINT (-92.2896 34.7465),2020-06-25T04:52:51.327
2019,73676,Umhlathuze,,South Africa,Africa,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,410465,2016,,2020-06-25T04:52:51.327
2019,70261,Alcaldia de Floridablanca,Floridablanca,Colombia,Latin America,CDP Cities,non public,No,266666,2017,POINT (-73.0979 7.07001),2020-06-25T04:52:51.327
2019,69850,Municipalidad de Comas,Comas,Peru,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,543000,2018,POINT (-77.0667 -11.95),2020-06-25T04:52:51.327
2019,36274,Comune di Bologna,Bologna,Italy,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (11.3387 44.4938),2020-06-25T04:52:51.327
2019,834261,Municipality of Irapuato,,Mexico,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,,0,,2020-06-25T04:52:51.327
2019,840938,Prefeitura de São Luis de Montes Belos,,Brazil,Latin America,CDP Cities,public,Yes,,0,,2020-06-25T04:52:51.327
2019,19233,Município de Torres Vedras,Torres Vedras,Portugal,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (-9.30148 38.7637),2020-06-25T04:52:51.327
2019,43928,Canberra,Canberra,Australia,Southeast Asia and Oceania,CDP Cities,public,No,423000,2018,POINT (149.124 -35.3075),2020-06-25T04:52:51.327
2019,35449,Stadt Zürich,Zürich,Switzerland,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (8.53918 47.3686),2020-06-25T04:52:51.327
2019,55372,Prefeitura Municipal de Canoas,Canoas,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (-51.1862 -29.9133),2020-06-25T04:52:51.327
2019,43910,City of Columbus,Columbus,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,892533,2019,POINT (-82.9988 39.9612),2020-06-25T04:52:51.327
2019,58413,"City of Carmel, IN",Carmel,United States of America,North America,CDP Cities,public,No,93510,2018,POINT (-86.118 39.9784),2020-06-25T04:52:51.327
2019,54389,Taichung City Government,Taichung,"Taiwan, Greater China",East Asia,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (120.647 24.1619),2020-06-25T04:52:51.327
2019,60433,City of Hvidovre,Hvidovre,Denmark,Europe,CDP Cities,public,No,52380,2015,POINT (12.4754 55.6425),2020-06-25T04:52:51.327
2019,834153,Jasin Municipal Council,,Malaysia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,141000,2016,,2020-06-25T04:52:51.327
2019,55801,City of West Palm Beach,West Palm Beach,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,112906,2018,POINT (-80.0534 26.7153),2020-06-25T04:52:51.327
2019,834313,Municipality of Tópaga,,Colombia,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,3694,2013,,2020-06-25T04:52:51.327
2019,54620,Gobierno Municipal de la Ciudad de Paraná,la Ciudad de Paraná,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,247863,2010,,2020-06-25T04:52:51.327
2019,839665,Ayuntamiento de Celaya,,Mexico,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,494304,2015,POINT (-100.812 20.5222),2020-06-25T04:52:51.327
2019,832909,Município de Coruche,,Portugal,Europe,CDP Cities,public,Yes,18126,2017,,2020-06-25T04:52:51.327
2019,31153,City of Berlin,Berlin,Germany,Europe,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,3644998,2018,POINT (13.405 52.52),2020-06-25T04:52:51.327
2019,834362,Sigtuna Municipality,Sigtuna Municipality,Sweden,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,48130,2018,POINT (17.7234 59.6191),2020-06-25T04:52:51.327
2019,73706,City of Alameda,Alameda,United States of America,North America,CDP Cities,public,No,,0,POINT (122.163 37.4522),2020-06-25T04:52:51.327
2019,839670,Municipio de Santa Catarina Pinula,,Guatemala,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,97000,2002,,2020-06-25T04:52:51.327
2019,54619,Municipalidad  Provincial de Piura,Piura,Peru,Latin America,CDP Cities,public,Yes,815,0,,2020-06-25T04:52:51.327
2019,54102,City of Albany,Albany,United States of America,North America,CDP Cities,public,No,97856,2010,POINT (-73.7562 42.6526),2020-06-25T04:52:51.327
2019,59531,"City of Santa Barbara, CA",,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,93532,2019,,2020-06-25T04:52:51.327
2019,54352,City of Muntinlupa,,Philippines,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,504509,2015,,2020-06-25T04:52:51.327
2019,831618,Yaoundé 4,Yaoundé 4,Cameroon,Africa,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,792546,2017,POINT (11.5167 3.8667),2020-06-25T04:52:51.327
2019,839966,Loncopue,Loncopue,Argentina,Latin America,CDP Cities,public,Yes,51,21,,2020-06-25T04:52:51.327
2019,35854,City of Brussels,Brussels,Belgium,Europe,CDP Cities,public,Yes,179277,2018,POINT (4.34878 50.8505),2020-06-25T04:52:51.327
2019,36045,Santiago de Guayaquil,Santiago de Guayaquil,Ecuador,Latin America,CDP Cities,public,No,,0,POINT (-79.9223 -2.17099),2020-06-25T04:52:51.327
2019,60356,Prefeitura de Tupã,Tupã,Brazil,Latin America,CDP Cities,non public,No,63476,2010,POINT (-50.5196 -21.934),2020-06-25T04:52:51.327
2019,841003,Ayuntamiento de Apodaca,,Mexico,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,,0,,2020-06-25T04:52:51.327
2019,31163,Istanbul Metropolitan Municipality,Istanbul,Turkey,Europe,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (28.9784 41.0082),2020-06-25T04:52:51.327
2019,31446,Taipei City Government,Taipei,"Taiwan, Greater China",East Asia,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,2668572,2018,POINT (121.564 25.0375),2020-06-25T04:52:51.327
2019,54113,City of Flagstaff,Flagstaff,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,,0,POINT (-111.631 35.1992),2020-06-25T04:52:51.327
2019,832000,Municipalidad de Desamparados,,Costa Rica,Latin America,CDP Cities,public,Yes,25,211,,2020-06-25T04:52:51.327
2019,841326,Municipalidad de Oro Verde,,Argentina,Latin America,CDP Cities,public,Yes,,0,,2020-06-25T04:52:51.327
2019,53921,"City of Tempe, AZ",Tempe,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,175826,2015,POINT (-111.94 33.4255),2020-06-25T04:52:51.327
2019,59971,Melton City Council,,Australia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,,0,,2020-06-25T04:52:51.327
2019,74534,"Erie County, NY",,United States of America,North America,CDP Cities,public,Yes,919791,2018,,2020-06-25T04:52:51.327
2019,73693,City of La Rioja,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,180995,2010,,2020-06-25T04:52:51.327
2019,31166,Jakarta City Government,Jakarta,Indonesia,Southeast Asia and Oceania,"C40,CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,,0,POINT (106.865 -6.1751),2020-06-25T04:52:51.327
2019,54656,Prefeitura de Vinhedo,Vinhedo,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (-46.9838 -23.0307),2020-06-25T04:52:51.327
2019,58795,Blantyre City Council,Blantyre,Malawi,Africa,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,1000000,2019,POINT (35.0378 -15.8028),2020-06-25T04:52:51.327
2019,54654,Prefeitura de São João da Boa Vista,São João da Boa Vista,Brazil,Latin America,CDP Cities,public,No,,0,POINT (-49.1964 -18.4056),2020-06-25T04:52:51.327
2019,50220,Métropole Nice Côte d'Azur,Nice,France,Europe,CDP Cities,public,No,,0,POINT (7.26195 43.7102),2020-06-25T04:52:51.327
2019,54606,Prefeitura Municipal de Bauru,Bauru,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",non public,No,,0,POINT (-49.0587 -22.3145),2020-06-25T04:52:51.327
2019,36039,Accra Metropolitan Assembly,Accra,Ghana,Africa,"C40,CDP Cities",public,No,2475208,2019,POINT (-0.16819 5.56543),2020-06-25T04:52:51.327
2019,54625,Prefeitura de Londrina,Londrina,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,506701,2010,POINT (-51.1505 -23.3356),2020-06-25T04:52:51.327
2019,54478,Gemeente Nijmegen,Nijmegen,Netherlands,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,,0,POINT (5.84282 51.8449),2020-06-25T04:52:51.327
2019,69985,Sillamäe,Sillamäe,Estonia,Europe,CDP Cities,public,No,12900,2017,POINT (27.7617 59.3958),2020-06-25T04:52:51.327
2019,50396,Prefeitura Municipal de Santos,Santos,Brazil,Latin America,CDP Cities,public,No,434742,2017,POINT (-46.3289 -23.9679),2020-06-25T04:52:51.327
2019,58627,"City of Alton, IL",Alton,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,26581,2015,POINT (-90.1843 38.8906),2020-06-25T04:52:51.327
2019,54088,City of Peterborough,Peterborough,Canada,North America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,82094,2016,,2020-06-25T04:52:51.327
2019,834255,Municipality of Guaymallén,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,283803,2010,,2020-06-25T04:52:51.327
2019,36285,Comune di Firenze,Firenze,Italy,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,378839,2019,POINT (11.2558 43.7696),2020-06-25T04:52:51.327
2019,58626,"City of Racine, WI",,United States of America,North America,CDP Cities,public,Yes,78860,2010,,2020-06-25T04:52:51.327
2019,43970,Alcaldía Distrital de Barranquilla,Barranquilla,Colombia,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",non public,No,1236489,2019,POINT (-74.7782 10.9815),2020-06-25T04:52:51.327
2019,54329,Bogor City Government,Bogor,Indonesia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,1081009,2017,POINT (106.806 -6.5971),2020-06-25T04:52:51.327
2019,834259,Municipality of Lobos,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,36172,2010,,2020-06-25T04:52:51.327
2019,50550,City of Buffalo,"Buffalo, NY",United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,258612,2017,POINT (-78.8784 42.8864),2020-06-25T04:52:51.327
2019,54070,City of Eugene,Eugene,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,165885,2016,POINT (-123.087 44.0519),2020-06-25T04:52:51.327
2019,35898,Greater Manchester,Manchester,United Kingdom of Great Britain and Northern Ireland,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,2812569,2018,POINT (-2.15783 53.4576),2020-06-25T04:52:51.327
2019,55800,City of Cambridge,"Cambridge, MA",United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,109694,2014,POINT (-93.3273 45.601),2020-06-25T04:52:51.327
2019,43940,Malmö Stad,Malmö,Sweden,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,Union of the Baltic Cities",public,No,338369,2018,POINT (13.0038 55.605),2020-06-25T04:52:51.327
2019,834289,Municipality of Rauch,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,15520,2014,,2020-06-25T04:52:51.327
2019,826396,Munícipio de Sintra,Sintra,Portugal,Europe,CDP Cities,public,No,383946,2016,POINT (-9.38811 38.7984),2020-06-25T04:52:51.327
2019,57616,"City of Lake Forest, IL",Lake Forest,United States of America,North America,CDP Cities,public,No,19544,2018,POINT (-87.8406 42.2586),2020-06-25T04:52:51.327
2019,50359,Gobierno Municipal de León de los Aldamas,León de los Aldamas,Mexico,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,,0,POINT (-101.684 21.1221),2020-06-25T04:52:51.327
2019,36426,Riga City,Riga,Latvia,Europe,"CDP Cities,Union of the Baltic Cities",public,No,,0,POINT (24.1052 56.9496),2020-06-25T04:52:51.327
2019,54360,Shah Alam City Council,,Malaysia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,669894,2018,,2020-06-25T04:52:51.327
2019,31148,City of Amsterdam,Amsterdam,Netherlands,Europe,"C40,CDP Cities",public,No,863000,2019,POINT (4.89516 52.3702),2020-06-25T04:52:51.327
2019,36159,City of Lisbon,Lisbon,Portugal,Europe,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,547733,2011,POINT (-9.13933 38.7223),2020-06-25T04:52:51.327
2019,834226,Municipality of Bell Ville,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,35281,2014,,2020-06-25T04:52:51.327
2019,60375,Gobiernación del Archipiélago de San Andrés,Archipiélago de San Andrés,Colombia,Latin America,CDP Cities,public,No,120000,218,POINT (-81.6976 12.5794),2020-06-25T04:52:51.327
2019,827048,Zhenjiang Municipal People's Government,,China,East Asia,"C40,CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,3186300,2018,,2020-06-25T04:52:51.327
2019,54647,Prefeitura de Jundiaí,Jundiaí,Brazil,Latin America,CDP Cities,non public,No,414810,2018,POINT (-46.8978 -23.1857),2020-06-25T04:52:51.327
2019,60577,Frederikshavn Kommune,Frederikshavn,Denmark,Europe,CDP Cities,public,No,60379,2015,POINT (10.521 57.4427),2020-06-25T04:52:51.327
2019,60371,Alcaldía de Leticia,Leticia,Colombia,Latin America,CDP Cities,public,No,42280,2017,POINT (-69.9406 -4.21528),2020-06-25T04:52:51.327
2019,14874,"City of Portland, OR","Portland, OR",United States of America,North America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,807555,2017,POINT (-122.682 45.52),2020-06-25T04:52:51.327
2019,840925,Prefeitura de Indiaroba,,Brazil,Latin America,CDP Cities,public,Yes,,0,,2020-06-25T04:52:51.327
2019,74594,City of Boynton Beach,Boynton Beach,United States of America,North America,CDP Cities,public,No,,0,POINT (-80.216 26.4986),2020-06-25T04:52:51.327
2019,36494,Comune di Padova,Padova,Italy,Europe,CDP Cities,public,No,211210,2017,POINT (11.8768 45.4064),2020-06-25T04:52:51.327
2019,62864,"City of Lancaster, PA","Lancaster, PA",United States of America,North America,CDP Cities,public,No,60000,2016,POINT (-76.3055 40.0379),2020-06-25T04:52:51.327
2019,54699,Prefeitura Municipal de Barueri,Barueri,Brazil,Latin America,CDP Cities,public,No,271306,2018,,2020-06-25T04:52:51.327
2019,55379,Santa Fé Ciudad,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,391231,2010,,2020-06-25T04:52:51.327
2019,59580,"Town of Dedham, MA",,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,25377,2017,,2020-06-25T04:52:51.327
2019,62868,Eskişehir Metropolitan Municipality,Eskişehir,Turkey,Europe,CDP Cities,public,No,871187,2018,POINT (30.5256 39.7667),2020-06-25T04:52:51.327
2019,54291,Chengdu Municipal Government,Chengdu,China,East Asia,"C40,CDP Cities",public,No,16330000,2018,POINT (104.076 30.6719),2020-06-25T04:52:51.327
2019,54692,Prefeitura Municipal de Sertãozinho,Sertãozinho,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,,0,POINT (-47.9947 -21.1451),2020-06-25T04:52:51.327
2019,54318,Government of Tangerang City,Tangerang City,Indonesia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,Yes,2139891,2019,,2020-06-25T04:52:51.327
2019,60349,Prefeitura de São Leopoldo,São Leopoldo,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability,WWF",public,No,,0,POINT (-51.1493 -29.761),2020-06-25T04:52:51.327
2019,60126,Tartu City Council,Tartu,Estonia,Europe,"CDP Cities,Union of the Baltic Cities",public,No,95147,2019,POINT (26.7219 58.38),2020-06-25T04:52:51.327
2019,68378,Municipalidad de Santiago de Surco,Santiago de Surco,Peru,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,499210,2015,POINT (-77.0051 -12.1453),2020-06-25T04:52:51.327
2019,73652,Caseros,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,2339,2010,,2020-06-25T04:52:51.327
2019,73722,Mornington Peninsula Shire,,Australia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,160862,2016,,2020-06-25T04:52:51.327
2019,59151,City of Akureyri,Akureyri,Iceland,Europe,CDP Cities,public,No,18925,2018,POINT (-18.1262 65.6885),2020-06-25T04:52:51.327
