Year Reported to CDP,Account Number,Organization,City,Country,CDP Region,Reporting Authority,Access,First Time Discloser,Population,Population Year,City Location,Last update
2020,35858,City of Cape Town,Cape Town,South Africa,Africa,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,4400240,2018,POINT (18.4239 -33.9253),2020-09-07T09:45:19.793
2020,36426,Riga City,Riga,Latvia,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,Union of the Baltic Cities",public,No,627487,2020,POINT (24.1052 56.9496),2020-09-07T09:45:19.793
2020,36494,Comune di Padova,Padova,Italy,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,210440,2017,POINT (11.8768 45.4064),2020-09-07T09:45:19.793
2020,60110,Municipality of Chişinău,Municipality of Chişinău,Republic of Moldova,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,2550000,2020,,2020-09-07T09:45:19.793
2020,36501,Comune di Prato,Prato,Italy,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,195335,2020,,2020-09-07T09:45:19.793
2020,74531,Santa Fe County,Santa Fe County,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,150358,2019,POINT (-106 35.5),2020-09-07T09:45:19.793
2020,73295,"City of La Crosse, WI",La Crosse,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,51320,2010,POINT (-91.2396 43.8014),2020-09-07T09:45:19.793
2020,31114,City of Sydney,City of Sydney,Australia,Southeast Asia and Oceania,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,249676,2019,POINT (151.207 -33.8675),2020-09-07T09:45:19.793
2020,53959,"City of Fayetteville, AR",Fayetteville,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,91400,2019,POINT (-94.1719 36.0821),2020-09-07T09:45:19.793
2020,74563,"Town of Guilford, VT",,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,2121,2010,,2020-09-07T09:45:19.793
2020,54395,Taoyuan City Government,Taoyuan,"Taiwan, Greater China",East Asia,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,2188017,2017,POINT (121.301 24.9931),2020-09-07T09:45:19.793
2020,31113,City of Yokohama,Yokohama,Japan,East Asia,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,3753771,2020,POINT (139.638 35.4437),2020-09-07T09:45:19.793
2020,36032,Ville de Dakar,Dakar,Senegal,Africa,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,1252786,2016,POINT (-17.366 14.7645),2020-09-07T09:45:19.793
2020,73669,San Luis Obispo,,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,47117,2016,,2020-09-07T09:45:19.793
2020,55800,City of Cambridge,"Cambridge, MA",United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,109694,2014,POINT (-93.3273 45.601),2020-09-07T09:45:19.793
2020,63862,"City of Ashland, OR",,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,21117,2017,,2020-09-07T09:45:19.793
2020,68296,Hobsons Bay City Council,,Australia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,96470,2018,,2020-09-07T09:45:19.793
2020,69850,Municipalidad de Comas,Comas,Peru,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,548565,2020,POINT (-77.0667 -11.95),2020-09-07T09:45:19.793
2020,74414,Boulder County,Boulder County,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,322226,2016,POINT (-105.5 40.15),2020-09-07T09:45:19.793
2020,54114,City of Asheville,Asheville,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,92870,2019,POINT (-82.5515 35.5951),2020-09-07T09:45:19.793
2020,54109,City of Bloomington,Bloomington,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,85755,2019,POINT (-86.5264 39.1653),2020-09-07T09:45:19.793
2020,54681,Prefeitura Municipal de Araçatuba,Araçatuba,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,195874,2019,POINT (-50.4328 -21.2089),2020-09-07T09:45:19.793
2020,54529,City of Leicester,Leicester,United Kingdom of Great Britain and Northern Ireland,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,353540,2017,POINT (-1.1333 52.6333),2020-09-07T09:45:19.793
2020,848409,Lince,,Peru,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,55000,2020,,2020-09-07T09:45:19.793
2020,31155,City of Buenos Aires,Buenos Aires,Argentina,Latin America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,3063728,2017,POINT (-58.3816 -34.6037),2020-09-07T09:45:19.793
2020,31090,District of Columbia,"Washington, DC",United States of America,North America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,701547,2018,POINT (-77.0369 38.9072),2020-09-07T09:45:19.793
2020,54488,Trondheim Municipality,Trondheim,Norway,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,205000,2020,POINT (10.395 63.4305),2020-09-07T09:45:19.793
2020,36261,Comune di Bolzano,Bolzano,Italy,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,107914,2019,POINT (11.3566 46.4997),2020-09-07T09:45:19.793
2020,54108,City of Durham,"Durham, NC",United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,271616,2018,POINT (-78.8986 35.994),2020-09-07T09:45:19.793
2020,74558,"Summit County, UT",,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,42145,2019,,2020-09-07T09:45:19.793
2020,37241,City of Berkeley,Berkeley,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,121643,2018,,2020-09-07T09:45:19.793
2020,834139,Gangdong-gu Municipal Government,,Republic of Korea,East Asia,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,455042,2020,,2020-09-07T09:45:19.793
2020,54637,Alcaldía de Cuenca,Cuenca,Ecuador,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,505585,2010,POINT (-79.0048 -2.90841),2020-09-07T09:45:19.793
2020,831431,Cornwall Council,,United Kingdom of Great Britain and Northern Ireland,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,569578,2019,,2020-09-07T09:45:19.793
2020,50578,City of Windsor,Windsor,Canada,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,233763,2018,POINT (-83.0364 42.3149),2020-09-07T09:45:19.793
2020,31176,Prefeitura do Rio de Janeiro,Rio de Janeiro,Brazil,Latin America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,6718903,2019,POINT (-43.5614 -22.9054),2020-09-07T09:45:19.793
2020,35872,Municipality of Recife,Recife,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,1645727,2019,POINT (-34.8829 -8.05783),2020-09-07T09:45:19.793
2020,36274,Comune di Bologna,Bologna,Italy,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,390636,2018,POINT (11.3387 44.4938),2020-09-07T09:45:19.793
2020,43909,City of Orlando,Orlando,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,287442,2019,POINT (-81.3792 28.5383),2020-09-07T09:45:19.793
2020,35884,City of San Diego,San Diego,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,1394928,2015,POINT (-117.17 32.7181),2020-09-07T09:45:19.793
2020,42388,Intendencia de Montevideo,Montevideo,Uruguay,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,1383432134,2020,POINT (-58.2987 -34.7112),2020-09-07T09:45:19.793
2020,58488,Sonderborg Kommune,Sonderborg,Denmark,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,74446,2019,POINT (9.79217 54.9138),2020-09-07T09:45:19.793
2020,43912,City of Edmonton,Edmonton,Canada,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,972223,2019,POINT (-113.491 53.5444),2020-09-07T09:45:19.793
2020,50540,City of Albuquerque,,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,560513,2019,,2020-09-07T09:45:19.793
2020,54092,City of Ann Arbor,Ann Arbor,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,121890,2018,POINT (-83.743 42.2808),2020-09-07T09:45:19.793
2020,63543,Fredensborg Kommune,Fredensborg,Denmark,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,40865,2020,POINT (12.4058 55.9747),2020-09-07T09:45:19.793
2020,59958,Tweed Shire Council,,Australia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,96108,2018,,2020-09-07T09:45:19.793
2020,54348,The Local Government of Quezon City,Quezon City,Philippines,Southeast Asia and Oceania,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,3112436,2020,POINT (120.862 15.6835),2020-09-07T09:45:19.793
2020,60599,"Town of Bridgewater, NS",Bridgewater,Canada,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,8532,2016,POINT (-64.5188 44.3786),2020-09-07T09:45:19.793
2020,55373,Prefeitura Municipal de Cabreúva,Cabreúva,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,47877,2017,POINT (-47.1367 -23.3058),2020-09-07T09:45:19.793
2020,54345,City Government of Davao,Davao,Philippines,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,1632991,2015,POINT (125.625 7.07475),2020-09-07T09:45:19.793
2020,49367,Freetown City,Freetown,Sierra Leone,Africa,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,1200000,2019,POINT (-13.2317 8.4657),2020-09-07T09:45:19.793
2020,58531,"City of Somerville, MA",Somerville,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,81562,2018,POINT (-71.0826 42.3934),2020-09-07T09:45:19.793
2020,839668,Municipio de Iztapa,,Guatemala,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,11917,2019,,2020-09-07T09:45:19.793
2020,68373,Prefeitura de Pedreira,,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,47321,2018,,2020-09-07T09:45:19.793
2020,840269,"Town of Whitby, ON",,Canada,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,136235,2018,,2020-09-07T09:45:19.793
2020,845133,Prefeitura de Monteiro Lobato,,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,4120,2010,,2020-09-07T09:45:19.793
2020,54491,Municipality of Málaga,Málaga,Spain,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,574654,2019,,2020-09-07T09:45:19.793
2020,5871,Essex County Council,,United Kingdom of Great Britain and Northern Ireland,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,1492227,2019,,2020-09-07T09:45:19.793
2020,840943,Prefeitura de Boa Ventura,,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,5751,2010,,2020-09-07T09:45:19.793
2020,74607,Gemeente Alkmaar,,Netherlands,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,109444,2020,,2020-09-07T09:45:19.793
2020,43907,City of Indianapolis,Indianapolis,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,872680,2019,POINT (-86.1785 39.7676),2020-09-07T09:45:19.793
2020,31109,City of Melbourne,City of Melbourne,Australia,Southeast Asia and Oceania,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,178955,2019,POINT (144.963 -37.8141),2020-09-07T09:45:19.793
2020,31009,City of Copenhagen,Copenhagen,Denmark,Europe,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,623500,2019,POINT (12.5683 55.6761),2020-09-07T09:45:19.793
2020,831618,Yaoundé 4,Yaoundé 4,Cameroon,Africa,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,792546,2018,POINT (11.5167 3.8667),2020-09-07T09:45:19.793
2020,43914,City of Charlotte,Charlotte,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,885708,2019,POINT (-80.8431 35.2271),2020-09-07T09:45:19.793
2020,68385,Municipio de Chorrera,Chorrera,Panama,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,161470,2010,POINT (-79.7736 8.88289),2020-09-07T09:45:19.793
2020,50387,Prefeitura de Guarulhos,Guarulhos,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,1349000,2017,POINT (-46.5338 -23.4542),2020-09-07T09:45:19.793
2020,54700,Prefeitura Municipal de Sumaré,Sumaré,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,278571,2019,POINT (-47.2669 -22.8219),2020-09-07T09:45:19.793
2020,35879,City of Minneapolis,Minneapolis,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,425403,2017,POINT (-93.2667 44.9833),2020-09-07T09:45:19.793
2020,50384,Prefeitura de Florianópolis,Florianópolis,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,495000,2010,POINT (-48.5482 -27.595),2020-09-07T09:45:19.793
2020,70261,Alcaldia de Floridablanca,Floridablanca,Colombia,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,263095,2020,POINT (-73.0979 7.07001),2020-09-07T09:45:19.793
2020,840313,Municipalidad Cerro Navia,,Chile,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,132622,2017,,2020-09-07T09:45:19.793
2020,54478,Gemeente Nijmegen,Nijmegen,Netherlands,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,179000,2019,POINT (5.84282 51.8449),2020-09-07T09:45:19.793
2020,36043,Abuja Federal Capital Territory,Abuja,Nigeria,Africa,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,3278000,2020,POINT (7.39857 9.07647),2020-09-07T09:45:19.793
2020,35867,Region Metropolitana de Guadalajara,Guadalajara,Mexico,Latin America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,4865122,2015,POINT (-103.35 20.6597),2020-09-07T09:45:19.793
2020,54070,City of Eugene,Eugene,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,171245,2018,POINT (-123.087 44.0519),2020-09-07T09:45:19.793
2020,62791,City of Botosani,Botosani,Romania,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,106847,2011,POINT (26.6658 47.7407),2020-09-07T09:45:19.793
2020,834251,Municipality of Coronel Dominguez,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,1220,2014,,2020-09-07T09:45:19.793
2020,31446,Taipei City Government,Taipei,"Taiwan, Greater China",East Asia,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,2645041,2019,POINT (121.564 25.0375),2020-09-07T09:45:19.793
2020,58621,Town of Blacksburg,Blacksburg,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,44678,2018,POINT (-80.4139 37.2296),2020-09-07T09:45:19.793
2020,31148,City of Amsterdam,Amsterdam,Netherlands,Europe,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,872380,2020,POINT (4.89516 52.3702),2020-09-07T09:45:19.793
2020,832509,Slough Borough Council,,United Kingdom of Great Britain and Northern Ireland,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,149400,2016,,2020-09-07T09:45:19.793
2020,826236,Prefeitura de Tremembé,Tremembé,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,47185,2019,POINT (-45.548 -22.9576),2020-09-07T09:45:19.793
2020,54265,City of Newcastle,Newcastle,Australia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,165571,2019,,2020-09-07T09:45:19.793
2020,35864,Ekurhuleni Metropolitan Municipality,Ekurhuleni,South Africa,Africa,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,3894000,2020,POINT (28.3462 -26.1777),2020-09-07T09:45:19.793
2020,35894,Ville de Montreal,Montréal,Canada,North America,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,2029379,2018,POINT (-73.554 45.5087),2020-09-07T09:45:19.793
2020,54650,Prefeitura de Palmas,Palmas,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,291855,2018,POINT (-48.3243 -10.2491),2020-09-07T09:45:19.793
2020,50383,Prefeitura de Sorocaba,Sorocaba,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,679378,2019,POINT (-47.4221 -23.4775),2020-09-07T09:45:19.793
2020,58346,Plymouth City Council,Plymouth,United Kingdom of Great Britain and Northern Ireland,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,256384,2011,,2020-09-07T09:45:19.793
2020,60392,Municipalidad de San Isidro (Lima),San Isidro (Lima),Peru,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,54206,2015,POINT (-77.0273 -12.0977),2020-09-07T09:45:19.793
2020,43910,City of Columbus,Columbus,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,922223,2020,POINT (-82.9988 39.9612),2020-09-07T09:45:19.793
2020,58413,"City of Carmel, IN",Carmel,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,93510,2018,POINT (-86.118 39.9784),2020-09-07T09:45:19.793
2020,36039,Accra Metropolitan Assembly,Accra,Ghana,Africa,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,2514005,2020,POINT (-0.16819 5.56543),2020-09-07T09:45:19.793
2020,45219,Município de Aparecida,Aparecida,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,36279,2017,POINT (-41.6667 -20.7),2020-09-07T09:45:19.793
2020,54662,Prefeitura do Município de Maringá,Maringá,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,417010,2018,POINT (-51.9383 -23.4257),2020-09-07T09:45:19.793
2020,848476,Municipalidad de Cañas,,Costa Rica,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,26201,2011,,2020-09-07T09:45:19.793
2020,54029,City of Spokane,Spokane,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,215144,2016,,2020-09-07T09:45:19.793
2020,31153,City of Berlin,Berlin,Germany,Europe,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,3644800,2018,POINT (13.405 52.52),2020-09-07T09:45:19.793
2020,59996,Batangas City,Batangas,Philippines,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,354170,2017,POINT (121.058 13.7565),2020-09-07T09:45:19.793
2020,60385,Alcaldía de Villavicencio,,Colombia,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,545302,2020,,2020-09-07T09:45:19.793
2020,59642,"City of Dublin, CA","Dublin, CA",United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,65716,2019,POINT (-121.93 37.7),2020-09-07T09:45:19.793
2020,58668,"City of New Bedford, MA",New Bedford,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,95120,2017,POINT (-70.9342 41.6362),2020-09-07T09:45:19.793
2020,61790,"City of Emeryville, CA",Emeryville,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,11885,2019,POINT (-122.285 37.8313),2020-09-07T09:45:19.793
2020,54075,City of Lakewood,Lakewood,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,156500,2019,POINT (-105.081 39.7047),2020-09-07T09:45:19.793
2020,54670,Prefeitura Municipal de Capivari,Capivari,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,48576,2010,,2020-09-07T09:45:19.793
2020,74463,"Village of Park Forest, IL",,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,21210,2019,,2020-09-07T09:45:19.793
2020,69999,Greifswald,Greifswald,Germany,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,Union of the Baltic Cities",public,No,57899,2019,POINT (12.3923 54.0865),2020-09-07T09:45:19.793
2020,14344,"City of Park City, UT",Park City,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,8376,2016,POINT (-111.498 40.6461),2020-09-07T09:45:19.793
2020,60279,Prefeitura de Campos de Goytacazes,Campos de Goytacazes,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,483970,2015,POINT (-41.2683 -21.8323),2020-09-07T09:45:19.793
2020,73725,Guaminí,,Argentina,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,11826,2010,,2020-09-07T09:45:19.793
2020,826212,Junta intermunicipal para la gestión integral de la cuenca del Río Coahuayana (JIRCO),,Mexico,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,285774,2010,,2020-09-07T09:45:19.793
2020,54060,City of Greater Sudbury / Grand Sudbury,Sudbury,Canada,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,161531,2016,POINT (-80.9645 46.5268),2020-09-07T09:45:19.793
2020,840178,Michuhol-gu Municipal Government of Incheon,,Republic of Korea,East Asia,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,425436,2019,,2020-09-07T09:45:19.793
2020,54692,Prefeitura Municipal de Sertãozinho,Sertãozinho,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,125815,2019,POINT (-47.9947 -21.1451),2020-09-07T09:45:19.793
2020,50375,Ayuntamiento de Chihuahua,Chihuahua,Mexico,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,946900,2019,POINT (-106.076 28.6368),2020-09-07T09:45:19.793
2020,58627,"City of Alton, IL",Alton,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,26581,2015,POINT (-90.1843 38.8906),2020-09-07T09:45:19.793
2020,50551,City of Long Beach,Long Beach,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,470130,2017,POINT (-118.194 33.7701),2020-09-07T09:45:19.793
2020,54037,City of Des Moines,Des Moines,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,229062,2019,,2020-09-07T09:45:19.793
2020,54641,Prefeitura de Limeira,Limeira,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,276022,2010,POINT (-47.3974 -22.5665),2020-09-07T09:45:19.793
2020,54085,City of Savannah,Savannah,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,145674,2015,POINT (-81.0998 32.0835),2020-09-07T09:45:19.793
2020,54633,Prefeitura de Lorena,Lorena,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,88706,2019,POINT (-45.1201 -22.7339),2020-09-07T09:45:19.793
2020,43940,Malmö Stad,Malmö,Sweden,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability,Union of the Baltic Cities",public,No,344166,2019,POINT (13.0038 55.605),2020-09-07T09:45:19.793
2020,31150,Bangkok Metropolitan Administration,Bangkok,Thailand,Southeast Asia and Oceania,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,8420887,2016,POINT (100.556 13.7712),2020-09-07T09:45:19.793
2020,840521,City of Denizli,,Turkey,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,1027782,2018,,2020-09-07T09:45:19.793
2020,35865,Municipality of Fortaleza,Fortaleza,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,2643247,2018,POINT (-48.3936 -10.7183),2020-09-07T09:45:19.793
2020,74401,"City of Encinitas, CA",Encinitas,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,62038,2016,POINT (-117.293 33.0454),2020-09-07T09:45:19.793
2020,55801,City of West Palm Beach,West Palm Beach,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,115176,2019,POINT (-80.0534 26.7153),2020-09-07T09:45:19.793
2020,54521,BCP Council,Bournemouth,United Kingdom of Great Britain and Northern Ireland,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,395300,2020,POINT (-1.88076 50.7192),2020-09-07T09:45:19.793
2020,60273,Prefeitura de Extrema,Extrema,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,36225,2019,POINT (-46.328 -22.8403),2020-09-07T09:45:19.793
2020,848127,Santa Bárbara (Costa Rica),,Costa Rica,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,42778,2020,,2020-09-07T09:45:19.793
2020,51374,Prefeitura de Rio Branco,Rio Branco,Brazil,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,407319,2019,POINT (-40.3776 -20.3338),2020-09-07T09:45:19.793
2020,834126,Dobong-gu Municipal Government,,Republic of Korea,East Asia,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,336698,2019,,2020-09-07T09:45:19.793
2020,60638,Walvis Bay Municipality,Walvis Bay,Namibia,Africa,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,100000,2016,POINT (12.5247 -22.9389),2020-09-07T09:45:19.793
2020,36477,Comune di Lucca,Lucca,Italy,Europe,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,90107,0,POINT (10.6174 43.8399),2020-09-07T09:45:19.793
2020,58483,City of Surrey,,Canada,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,Yes,557310,2017,,2020-09-07T09:45:19.793
2020,54104,City of Boulder,Boulder,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,107100,2019,POINT (-105.252 40.0274),2020-09-07T09:45:19.793
2020,73645,KwaDukuza,,South Africa,Africa,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,276719,2016,,2020-09-07T09:45:19.793
2020,49327,City of Providence,Providence,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,179883,2019,POINT (-71.4128 41.824),2020-09-07T09:45:19.793
2020,826207,Junta Intermunicipal de Medio Ambiente Region Valles (JIMAV),JIMAV,Mexico,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,371457,2015,POINT (-104.367 19.7682),2020-09-07T09:45:19.793
2020,50566,City of Anchorage,Anchorage,United States of America,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,295365,2018,POINT (-149.9 61.2181),2020-09-07T09:45:19.793
2020,50571,City of Victoria,Victoria,Canada,North America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,94000,2019,POINT (-123.366 48.4284),2020-09-07T09:45:19.793
2020,54290,Qingdao Municipal Government,Qingdao,China,East Asia,"C40,CDP Cities,ICLEI - Local Governments for Sustainability",public,No,9499800,2019,POINT (120.356 36.1105),2020-09-07T09:45:19.793
2020,834406,Municipality of San Pedro Tlaquepaque,,Mexico,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,664193,2015,,2020-09-07T09:45:19.793
2020,54349,Balikpapan City Government,,Indonesia,Southeast Asia and Oceania,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,655178,2019,POINT (116.831 -1.26539),2020-09-07T09:45:19.793
2020,839667,Municipio de Guanagazapa,,Guatemala,Latin America,"CDP Cities,ICLEI - Local Governments for Sustainability",public,No,20083,2019,,2020-09-07T09:45:19.793
